OID_,status,score,match_type,match_addr,addr_type,ref_id,user_fld,side,arc_street,arc_city,arc_state,dctyname,ffacid,ffacname,ffacid2,ffacid3,ffacid4,ffacid5,ffacid6,fstreet,fcity,fstate,fzip,flstreet,flcity,flstate,flzip,fphone,ffax,foptype,fopcat,fstaffid,fmetmh,ppermit,pfromdt,femail,pcap,pcap2,pcap3,flat,flong,admin1,admin2,owner1,owner2
113,M,97.609999999999999,A,"11532 GOLF LINKS DR, CHARLOTTE, NC, 28277",PointAddress,,,,11532 GOLF LINKS DR,CHARLOTTE,NC,Mecklenburg,60004062,REA FARMS STEAM ACADEMY ASEP,,,,,,1901 HERBERT SPAUGH LANE,CHARLOTTE,NC,28208,11532 GOLF LINKS DRIVE,CHARLOTTE,NC,28277,(980) 343-0723,,Center,Local Public School,KDUNLAP,0.000000000000000,Four Star Center License,27-Jan-22 00:00:00,david.gentry@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.054424000000004,-80.778923999999989,LAURA LEIGH BISHOP,,CHARLOTTE- MECKLENBURG SCHOOLS ASEP,
114,M,96.700000000000003,A,"11540 BAIN SCHOOL RD, MINT HILL, NC, 28227",PointAddress,,,,11540 BAIN SCHOOL RD,MINT HILL,NC,Mecklenburg,60004229,BAIN ELEMENTARY ASEP,60000565,,,,,1901 HERBERT SPAUGH LANE,CHARLOTTE,NC,28208,11540 BAIN SCHOOL ROAD,CHARLOTTE,NC,28227,(980) 343-5567,(980) 343-3250,Center,Local Public School,AAVALOS1,0.000000000000000,Four Star Center License,13-Jan-23 00:00:00,bernicec.armstrong@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.173278000000003,-80.649607500000002,LAURA LEIGH BISHOP,,CHARLOTTE-MECKLENBURG BOARD OF EDUCATION,
115,M,97.659999999999997,A,"635 WILORA LANDING RD, CHARLOTTE, NC, 28212",PointAddress,,,,635 WILORA LANDING RD,CHARLOTTE,NC,Mecklenburg,60003661,RAISING STRONG MINDS,,,,,,,,NC,,635 WILORA LANDING ROAD,CHARLOTTE,NC,28212,(704) 724-2573,(704) 566-0121,Family CC Home,Independent,QSTHOMPS,0.000000000000000,Five Star Family CC Home License,28-Feb-19 00:00:00,chaskins@raisingstrongminds.com,8.000000000000000,5.000000000000000,0.000000000000000,35.215668000000001,-80.748990000000006,CHALONA HASKINS,,"HASKINS, CHALONA",
116,M,97.439999999999998,A,"317 PEACHTREE RD, CHARLOTTE, NC, 28216",PointAddress,,,,317 PEACHTREE RD,CHARLOTTE,NC,Mecklenburg,60003364,TARA'S LEARN & PLAY HOUSE,,,,,,,,NC,,317 PEACHTREE ROAD,CHARLOTTE,NC,28216,(347) 439-5339,,Family CC Home,Independent,LSBERRY,0.000000000000000,Four Star Family CC Home License,01-Feb-23 00:00:00,tlphouse123@gmail.com,8.000000000000000,5.000000000000000,0.000000000000000,35.291646000000000,-80.893669500000001,,,"ELLIS, TARA S",
117,M,95.719999999999999,A,"8617 SEDGEBURN DR, CHARLOTTE, NC, 28278",PointAddress,,,,8617 SEDGEBURN DR,CHARLOTTE,NC,Mecklenburg,60003671,CRE8TIVE CHILD CARE,,,,,,,,NC,,8617 SLEDGEBURN DRIVE,CHARLOTTE,NC,28278,(860) 406-2313,,Center,Independent,KDUNLAP,0.000000000000000,One Star Center License,28-Dec-19 00:00:00,gitaonly@hotmail.com,12.000000000000000,0.000000000000000,0.000000000000000,35.165664000000000,-80.989551000000006,,,"CRE8TIVE CHILD CARE, LLC",
118,M,96.079999999999998,M,"9601 CHINA GROVE CHURCH RD, PINEVILLE, NC, 28134",PointAddress, , , ,9601 CHINA GROVE CHURCH RD,PINEVILLE,NC,Mecklenburg,60003467,STERLING ELEMENTARY,,,,,,1600 TYVOLA ROAD,CHARLOTTE,NC,28210,9701 CHINA GROVE CHURCH ROAD,CHARLOTTE,NC,28134,(980) 343-3636,(980) 343-0394,Center,Local Public School,LKEDDINS,0.000000000000000,Five Star Center License,28-May-19 00:00:00,tracyl.theiry@cms.k12.nc.us,108.000000000000000,0.000000000000000,0.000000000000000,35.107478999999998,-80.884912499999999,DENISE ADDISON,,CMS PRE-K DEPARTMENT,
119,M,97.439999999999998,A,"10835 DERRYRUSH DR, CHARLOTTE, NC, 28213",PointAddress,,,,10835 DERRYRUSH DR,CHARLOTTE,NC,Mecklenburg,60004004,IN THE BEGINNING GOD CREATED CHILDCARE CENTER,60003023,,,,,,,,,10835 DERRYRUSH DR,CHARLOTTE,NC,28213,(704) 492-6800,,Family CC Home,Independent,SDPALMER,0.000000000000000,Four Star Family CC Home License,16-Jan-20 00:00:00,gandy2marshaelect@yahoo.com,8.000000000000000,0.000000000000000,0.000000000000000,35.303984999999997,-80.716517999999994,,,"GANDY, MARSHA D",
120,M,97.180000000000007,A,"5411 TWIN LN, CHARLOTTE, NC, 28269",PointAddress,,,,5411 TWIN LN,CHARLOTTE,NC,Mecklenburg,60003974,"B&B DAYCARE CENTER, INC.",60001250,,,,,,,,,5411 TWIN LANE,CHARLOTTE,NC,28269,(704) 395-2460,,Center,Independent,DMMATTHE,0.000000000000000,Five Star Center License,24-Jan-20 00:00:00,reaandbill@aol.com,12.000000000000000,5.000000000000000,0.000000000000000,35.292338999999998,-80.806702500000000,VALERIE FOSTER,,"B&B DAYCARE CENTER, INC",
121,M,97.439999999999998,A,"9631 NORTHEAST PY, MATTHEWS, NC, 28105",PointAddress,,,,9631 NORTHEAST PY,MATTHEWS,NC,Mecklenburg,60003970,THE GODDARD SCHOOL,60001681,60001850,60003444,60002854,60003482,,,,,9631 NORTHEAST PKWY,MATTHEWS,NC,28105,(704) 321-1310,,Center,Franchise,LKEDDINS,0.000000000000000,Five Star Center License,11-Sep-23 00:00:00,MatthewsNC@goddardschools.com,148.000000000000000,0.000000000000000,0.000000000000000,35.138925000000000,-80.712576000000013, Kabrina Davidson,,RYKER ELLIS DEVELOPMENT INC,
122,M,97.760000000000005,A,"405 S DAVIDSON ST, CHARLOTTE, NC, 28202",PointAddress,,,,405 S DAVIDSON ST,CHARLOTTE,NC,Mecklenburg,60003464,METRO SCHOOL,,,,,,,,NC,,405 SOUTH DAVIDSON STREET,CHARLOTTE,NC,28202,(980) 343-5450,(980) 343-5607,Center,Local Public School,MBRINTON,1.000000000000000,Five Star Center License,18-Sep-19 00:00:00,fermandis.dyson@cms.k12.nc.us,199.000000000000000,0.000000000000000,0.000000000000000,35.219411999999998,-80.842351499999992,FERMANDIS DYSON,,CHARLOTTE-MECKLENBURG SCHOOLS (EXCEPTIONAL CHILD),
123,M,97.180000000000007,A,"4511 MONROE RD, CHARLOTTE, NC, 28205",PointAddress,,,,4511 MONROE RD,CHARLOTTE,NC,Mecklenburg,60003687,OAKHURST ELEMENTARY ASEP,,,,,,1901 HERBERT SPAUGH LANE,CHARLOTTE,NC,28208,4511 MONROE RD,CHARLOTTE,NC,28205,(980) 343-5567,,Center,Local Public School,MBRINTON,0.000000000000000,Five Star Center License,07-Jan-19 00:00:00,stephen.hall@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.195013000000003,-80.784121499999998,LAURA LEIGH BISHOP,,CHARLOTTE- MECKLENBURG BOARD OF EDUCATION- ASEP,
124,M,97.560000000000002,A,"3051 PROVIDENCE RD, CHARLOTTE, NC, 28211",PointAddress,,,,3051 PROVIDENCE RD,CHARLOTTE,NC,Mecklenburg,60003631,PROVIDENCE PREPARATORY SCHOOL- WESTBURY BUILDING,,,,,,,,NC,,3051 PROVIDENCE ROAD,CHARLOTTE,NC,28211,(704) 391-9700,(704) 944-9955,Center,Independent,LKEDDINS,0.000000000000000,Five Star Center License,07-Jan-19 00:00:00,casey@providenceprepschool.com,176.000000000000000,0.000000000000000,0.000000000000000,35.169615000000000,-80.805019500000000,MEGAN LUFT,,"PROVIDENCE PREPARATORY SCHOOL, LLC",
125,M,97.319999999999993,A,"532 INGLE ST, CHARLOTTE, NC, 28216",PointAddress,,,,532 INGLE ST,CHARLOTTE,NC,Mecklenburg,60003913,PRECIOUS PLAYMATES CHILD DEVELOPMENT CENTER,60000614,60003729,,,,,,,,532 INGLE STREET,CHARLOTTE,NC,28216,(704) 392-6100,,Center,Independent,MNCUTHBE,0.000000000000000,Four Star Center License,12-Jan-19 00:00:00,ellamichael1963@gmail.com,66.000000000000000,66.000000000000000,66.000000000000000,35.265915000000000,-80.873608500000003,ELLA LENORA MICHAEL,,"PRECIOUS PLAYMATES ENTERPRISE, INC.",
126,M,97.379999999999995,A,"15225 MARVIN RD, CHARLOTTE, NC, 28277",PointAddress,,,,15225 MARVIN RD,CHARLOTTE,NC,Mecklenburg,60003500,THEY ARE PRECIOUS IN HIS SIGHT,,,,,,,,,,15225 MARVIN ROAD,CHARLOTTE,NC,28277,(704) 299-5593,,Center,Independent,KDUNLAP,0.000000000000000,One Star Center License,11-Apr-18 00:00:00,missyandfamily@yahoo.com,12.000000000000000,0.000000000000000,0.000000000000000,35.041022999999996,-80.854829999999993,,,"FUNDERBURK, CARRIE M",
127,M,95.629999999999995,A,"15425 SCHOLASTIC DR, CHARLOTTE, NC, 28277",PointAddress,,,,15425 SCHOLASTIC DR,CHARLOTTE,NC,Mecklenburg,60002975,BALLANTYNE ELEMENTARY ASEP,,,,,,1901 HERBERT SPAUGH LANE,CHARLOTTE,NC,28208,15425 SCHOLASTIC LANE,CHARLOTTE,NC,28277,(980) 343-1467,,Center,Local Public School,KDUNLAP,0.000000000000000,Five Star Center License,03-May-18 00:00:00,l1.goode-johnson@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.037315000000000,-80.856067499999995,LEIGH BISHOP,,CHARLOTTE-MECKLENBURG BOARD OF EDUCATION,
128,M,97.500000000000000,A,"2501 TUCKASEEGEE RD, CHARLOTTE, NC, 28208",PointAddress,,,,2501 TUCKASEEGEE RD,CHARLOTTE,NC,Mecklenburg,60004194,A HOME JUST LIKE HOME,,,,,,7007 PAWTUCKETT ROAD,CHARLOTTE,NC,28214,2501 TUCKASEEGEE RD,CHARLOTTE,NC,28208,(704) 606-7929,,Center,Independent,SDPALMER,0.000000000000000,Three Star Center License,21-Mar-24 00:00:00,ahomejustlikehome@yahoo.com,37.000000000000000,0.000000000000000,0.000000000000000,35.237420999999998,-80.875322999999995,VANESSA DOBIE,,A Home Just Like Home LLC,
129,M,97.379999999999995,A,"16825 MARVIN RD, CHARLOTTE, NC, 28277",PointAddress,,,,16825 MARVIN RD,CHARLOTTE,NC,Mecklenburg,60003902,EVERBROOK ACADEMY,,,,,,21333 HAGGERTY ROAD,NOVI,MI,48375,16825 MARVIN ROAD,CHARLOTTE,NC,28277,(980) 264-5965,,Center,Independent,KDUNLAP,0.000000000000000,Five Star Center License,04-Dec-18 00:00:00,chammond@everbrookacademy.com,133.000000000000000,0.000000000000000,0.000000000000000,35.025948000000000,-80.837446499999999,CHARMAINE  HAMMOND,,"TUTOR TIME LEARNING CENTERS, LLC",
130,M,93.819999999999993,A,"204 LOWRY ST, PINEVILLE, NC, 28134",PointAddress,,,,204 LOWRY ST,PINEVILLE,NC,Mecklenburg,60003566,PINEVILLE ELEMENTARY ASEP,60000399,,,,,1901 HERBERT SPAUGH LANE,CHARLOTTE,NC,28208,204 LOWERY STREET,PINEVILLE,NC,28134,(980) 343-3920,,Center,Local Public School,LKEDDINS,0.000000000000000,Five Star Center License,15-Jun-17 00:00:00,dana.montgmery@cms.k12.us,150.000000000000000,0.000000000000000,0.000000000000000,35.081990999999995,-80.887788000000000,,,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,
131,M,97.560000000000002,A,"1415 HAMILTON ST, CHARLOTTE, NC, 28206",PointAddress,,,,1415 HAMILTON ST,CHARLOTTE,NC,Mecklenburg,60003470,WALTER G BYERS ELEMENTARY,,,,,,1600 TYVOLA ROAD,CHARLOTTE,NC,28210,1415 HAMILTON STREET,CHARLOTTE,NC,28206,(980) 343-6940,(980) 343-0394,Center,Local Public School,JKSTANSF,0.000000000000000,Five Star Center License,25-Mar-19 00:00:00,d.addison@cms.k12.nc.us,36.000000000000000,0.000000000000000,0.000000000000000,35.243900999999994,-80.841235499999996,JULIE BABB,,CMS PRE-K DEPARTMENT,
132,M,97.379999999999995,A,"6206 SUNBRIDGE CT, CHARLOTTE, NC, 28269",PointAddress,,,,6206 SUNBRIDGE CT,CHARLOTTE,NC,Mecklenburg,60001273,PRECIOUS LOVE DAYCARE,,,,,,,,NC,,6206 SUNBRIDGE CT,CHARLOTTE,NC,28269,(704) 599-4516,,Family CC Home,Independent,DMMATTHE,0.000000000000000,Three Star Family CC Home License,08-Jan-19 00:00:00,pjfendi@aol.com,8.000000000000000,5.000000000000000,0.000000000000000,35.299862999999995,-80.842328999999992,,,"WITHERS, PAMELA J.",
133,M,97.560000000000002,A,"4800 WEDGEWOOD DR, CHARLOTTE, NC, 28210",PointAddress,,,,4800 WEDGEWOOD DR,CHARLOTTE,NC,Mecklenburg,60004140,SHARON ACADEMY - WEDGEWOOD CAMPUS,,,,,,4511 MORROWICK ROAD,CHARLOTTE,NC,28226,4800 WEDGEWOOD DRIVE,CHARLOTTE,NC,28210,(704) 364-1200,,Center,Independent,DNWATSON,0.000000000000000,Five Star Center License,21-Dec-22 00:00:00,cdetemple@sharon-academy.com,160.000000000000000,160.000000000000000,0.000000000000000,35.161200000000001,-80.861512500000003,PATRICIA STAFF,,"SHARON ACADEMY, LLC",
134,M,97.560000000000002,A,"20010 CHARTOWN DR, CORNELIUS, NC, 28031",PointAddress,,,,20010 CHARTOWN DR,CORNELIUS,NC,Mecklenburg,60003842,LITTLE LIFE ACADEMY,,,,,,,,NC,,20010 CHARTOWN DRIVE,CORNELIUS,NC,28031,(704) 312-1055,,Center,Religious Sponsored,MNCUTHBE,0.000000000000000,GS 110-106,28-Sep-17 00:00:00,sjones@lifecharlotte.com,90.000000000000000,0.000000000000000,0.000000000000000,35.475506999999993,-80.875975499999996,Sonya Scott Jones,,LIFE FELLOWSHIP CHURCH,
135,M,97.319999999999993,A,"13925 ERWIN RD, CHARLOTTE, NC, 28273",PointAddress,,,,13925 ERWIN RD,CHARLOTTE,NC,Mecklenburg,60003887,BRIGHT KIDS LEARNING ACADEMY,60001544,60003638,,,,13925 Erwin Rd,CHARLOTTE,NC,28273,13925 ERWIN ROAD,CHARLOTTE,NC,28273,(980) 299-0600,,Center,Independent,DNWATSON,0.000000000000000,Three Star Center License,05-Sep-18 00:00:00,walterbowersjr@gmail.com,114.000000000000000,114.000000000000000,0.000000000000000,35.114841000000006,-80.976748499999999,TIFFANY BOWERS,,"BRIGHT KIDS LEARNING ACADEMY, LLC",
136,M,97.439999999999998,A,"7027 STILLWELL RD, MATTHEWS, NC, 28105",PointAddress,,,,7027 STILLWELL RD,MATTHEWS,NC,Mecklenburg,60003498,THE SUNRISE ACADEMY CHILD DEVELOPMENT CENTER,,,,,,,,,,7027 STILLWELL ROAD,MATTHEWS,NC,28105,(704) 790-0018,,Center,Religious Sponsored,LKEDDINS,0.000000000000000,GS 110-106,10-Sep-18 00:00:00,gjohnson@nbccministries.org,47.000000000000000,0.000000000000000,0.000000000000000,35.179974000000001,-80.698535999999990,GALE JOHNSON,,"NEW BEGINNINGS COMMUNITY CHURCH OF CHARLOTTE, INC.",
137,M,97.560000000000002,A,"3031 PROVIDENCE RD, CHARLOTTE, NC, 28211",PointAddress,,,,3031 PROVIDENCE RD,CHARLOTTE,NC,Mecklenburg,60003455,PROVIDENCE PREPARATORY SCHOOL,,,,,,,,NC,,3031 PROVIDENCE ROAD,CHARLOTTE,NC,28211,(704) 391-9700,,Center,Independent,LKEDDINS,0.000000000000000,Five Star Center License,04-Mar-19 00:00:00,casey@providenceprepschool.com,220.000000000000000,0.000000000000000,0.000000000000000,35.170262999999998,-80.805847499999999,TORI BOZEAT,,PROVIDENCE PREPARATORY SCHOOL,
138,M,99.540000000000006,A,"7001 WALLACE RD, #400, CHARLOTTE, NC, 28212",Subaddress,,,,7001 WALLACE RD,CHARLOTTE,NC,Mecklenburg,60003903,YOUNG AT HEART LEARNING CENTER,,,,,,,,NC,,7001 WALLACE RD SUITE 400,CHARLOTTE,NC,28212,(980) 237-1779,,Center,Independent,QSTHOMPS,0.000000000000000,Three Star Center License,29-Dec-18 00:00:00,youngatheartlearning@gmail.com,45.000000000000000,0.000000000000000,0.000000000000000,35.176293000000001,-80.753899500000003,VICKIE COLLINS,,YOUNG AT HEART LEARNING CENTER LLC,
139,M,95.049999999999997,A,"4901 LAILWOOD CR, CHARLOTTE, NC, 28227",PointAddress,,,,4901 LAILWOOD CR,CHARLOTTE,NC,Mecklenburg,60003649,BRIGHT PATH CHILD DEVELOPMENT CENTER,,,,,,,,NC,,4901 LAILWOOD CIRCLE,CHARLOTTE,NC,28227,(980) 875-9934,,Center,Independent,AAVALOS1,0.000000000000000,Four Star Center License,20-Dec-18 00:00:00,brightpathchildcare@gmail.com,175.000000000000000,0.000000000000000,0.000000000000000,35.177489999999999,-80.713673999999997,ANDREI GRIER,,"GRIER, ANDREI P",
140,M,97.760000000000005,A,"11330 CARMEL COMMONS BV, CHARLOTTE, NC, 28226",PointAddress,,,,11330 CARMEL COMMONS BV,CHARLOTTE,NC,Mecklenburg,60003653,CRANFIELD ACADEMY,60001620,,,,,,,,,11330 CARMEL COMMONS BLVD,CHARLOTTE,NC,28226,(704) 341-2233,,Center,Independent,KDUNLAP,0.000000000000000,Five Star Center License,05-Sep-18 00:00:00,lgant@cranfieldacademy.com,165.000000000000000,0.000000000000000,0.000000000000000,35.083458000000000,-80.843696999999992,ELIZABETH GANT,,ENDEAVOR CARMEL OPCO LLC,
141,M,97.609999999999999,A,"2121 BELVEDERE AV, CHARLOTTE, NC, 28205",PointAddress,,,,2121 BELVEDERE AV,CHARLOTTE,NC,Mecklenburg,60003487,THE CENTER FOR CHILDREN COTTAGE,,,,,,2101 BELVEDERE AVENUE,CHARLOTTE,NC,28205,2121 BELVEDERE AVENUE,CHARLOTTE,NC,28205,(980) 819-8100,(704) 375-1665,Center,Religious Sponsored,MBRINTON,0.000000000000000,Five Star Center License,26-Jul-22 00:00:00,centerforchildren2010@yahoo.com,54.000000000000000,0.000000000000000,0.000000000000000,35.226990000000001,-80.803327499999995,Satonya Williams,,KILGO UNITED METHODIST CHURCH,
142,M,97.560000000000002,A,"6824 DEMOCRACY DR, CHARLOTTE, NC, 28212",PointAddress,,,,6824 DEMOCRACY DR,CHARLOTTE,NC,Mecklenburg,60003648,George E. Simmons YMCA,,,,,,,,NC,,6824 DEMOCRACY DRIVE,CHARLOTTE,NC,28212,(704) 716-6600,,Center,Independent,QSTHOMPS,0.000000000000000,Five Star Center License,27-Jun-18 00:00:00,sandra.mcphaul@ymcacharlotte.org,69.000000000000000,0.000000000000000,0.000000000000000,35.199458999999997,-80.731854000000013,SANDRA D. MCPHAUL,,YMCA OF GREATER CHARLOTTE,
143,M,97.840000000000003,A,"4010 MEADOWVIEW HILLS DR, CHARLOTTE, NC, 28269",PointAddress,,,,4010 MEADOWVIEW HILLS DR,CHARLOTTE,NC,Mecklenburg,60003928,QUALITY CARE CHILD CARE,,,,,,,,NC,,4010 MEADOWVIEW HILLS DRIVE,CHARLOTTE,NC,28269,(704) 578-7952,,Family CC Home,Independent,DMMATTHE,0.000000000000000,Three Star Family CC Home License,26-Mar-19 00:00:00,kimspeedy@yahoo.com,8.000000000000000,0.000000000000000,0.000000000000000,35.373734999999996,-80.765932500000005,,,"JANT, KIM",
144,M,96.500000000000000,A,"11931 GLEN HOPE LN, CHARLOTTE, NC, 28269",PointAddress,,,,11931 GLEN HOPE LN,CHARLOTTE,NC,Mecklenburg,60002994,"S & E CHILD DEVELOPMENT CENTER, INC",,,,,,,,,,11931 GLENHOPE LANE,CHARLOTTE,NC,28269,(704) 599-3738,(704) 599-3738,Family CC Home,Independent,DMMATTHE,0.000000000000000,Five Star Family CC Home License,18-Jul-22 00:00:00,sechilddevelopmentcenter@yahoo.com,8.000000000000000,5.000000000000000,0.000000000000000,35.356608000000001,-80.790988499999997,,,S & E CHILD DEVELOPMENT CENTER,
145,M,97.319999999999993,A,"201 W PARK AV, CHARLOTTE, NC, 28203",PointAddress,,,,201 W PARK AV,CHARLOTTE,NC,Mecklenburg,60003840,LITTLE ANGELS ACADEMY,,,,,,,,NC,,201 W PARK AVENUE,CHARLOTTE,NC,28203,(704) 780-2885,,Center,Independent,JKSTANSF,0.000000000000000,Three Star Center License,22-Aug-22 00:00:00,angel.covington@yahoo.com,27.000000000000000,27.000000000000000,0.000000000000000,35.215325999999997,-80.858789999999999,ANGEL COVINGTON,,"LITTLE ANGELS ACADEMY, INC.",
146,M,97.609999999999999,A,"512 ELMWOOD POND CT, CHARLOTTE, NC, 28214",PointAddress,,,,512 ELMWOOD POND CT,CHARLOTTE,NC,Mecklenburg,60004186,PRECIOUS LITTLE ONES,,,,,,,,NC,,512 ELMWOOD POND COURT,CHARLOTTE,NC,28214,(704) 713-1363,,Family CC Home,Independent,DNWATSON,0.000000000000000,Four Star Family CC Home License,07-Sep-22 00:00:00,asharris10@yahoo.com,8.000000000000000,5.000000000000000,0.000000000000000,35.268444000000002,-80.937314999999998,,,"HARRIS, ASHLEY",
147,M,97.500000000000000,A,"9340 WASHAM POTTS RD, CORNELIUS, NC, 28031",PointAddress,,,,9340 WASHAM POTTS RD,CORNELIUS,NC,Mecklenburg,60004207,KINDERCARE-CORNELIUS,60002467,60003218,,,,,,,,9340 WASHAM-POTTS RD,CORNELIUS,NC,28031,(980) 809-4885,,Center,Franchise,MNCUTHBE,0.000000000000000,Four Star Center License,22-Sep-22 00:00:00,sameka.jones@kindercare.com,125.000000000000000,0.000000000000000,0.000000000000000,35.459262000000003,-80.867371500000004,Connie Smith,,Kindercare Education LLC,
148,M,97.879999999999995,A,"13105 EASTFIELD VILLAGE LN, CHARLOTTE, NC, 28269",PointAddress,,,,13105 EASTFIELD VILLAGE LN,CHARLOTTE,NC,Mecklenburg,60004116,PRIMROSE SCHOOL AT EASTFIELD VILLAGE,60002481,,,,,,,,,13105 EASTFIELD VILLAGE LANE,CHARLOTTE,NC,28269,(704) 947-3266,(704) 947-3268,Center,Franchise,DMMATTHE,0.000000000000000,Five Star Center License,05-Aug-22 00:00:00,jlauber@primroseeastfieldvillage.com,172.000000000000000,0.000000000000000,0.000000000000000,35.385372000000004,-80.785034999999993,KAREN,,"MTL AND ASSOCIATES, LLC",
149,M,97.709999999999994,A,"220 E KINGSTON AV, CHARLOTTE, NC, 28203",PointAddress,,,,220 E KINGSTON AV,CHARLOTTE,NC,Mecklenburg,60003682,CHARLOTTE MONTESSORI SCHOOL KINGSTON,,,,,,219 EAST BLVD,CHARLOTTE,NC,28203,220 EAST KINGSTON AVENUE,CHARLOTTE,NC,28203,(704) 332-7733,(704) 370-6111,Center,Independent,JKSTANSF,0.000000000000000,Three Star Center License,08-Feb-24 00:00:00,vtucker@charlottemontessori.com,143.000000000000000,0.000000000000000,0.000000000000000,35.211914999999998,-80.855973000000006,JESSICA SIRACUSA,,TUCKER-CURRY INC.,
150,M,97.560000000000002,A,"10403 SNOWBELL CT, CHARLOTTE, NC, 28215",PointAddress,,,,10403 SNOWBELL CT,CHARLOTTE,NC,Mecklenburg,60003730,LIL WILLS FAMILY CHILDCARE,60003035,60003553,,,,,,,,10403 SNOWBELL COURT,CHARLOTTE,NC,28215,(980) 219-7353,,Family CC Home,Independent,RKWASHIN,0.000000000000000,Three Star Family CC Home License,21-Jul-23 00:00:00,pigwills@aol.com,8.000000000000000,5.000000000000000,0.000000000000000,35.283726000000001,-80.716346999999999,,,Lil Will's Family Childcare LLC,
151,M,97.659999999999997,A,"3937 W ARROWOOD RD, CHARLOTTE, NC, 28273",PointAddress,,,,3937 W ARROWOOD RD,CHARLOTTE,NC,Mecklenburg,60004255,THE LEARNING EXPERIENCE,60003092,,,,,,,,,3937 WEST ARROWOOD ROAD,CHARLOTTE,NC,28273,(704) 588-4504,,Center,Franchise,DNWATSON,0.000000000000000,Three Star Center License,08-Sep-23 00:00:00,charlotte@tlecorp.com,190.000000000000000,0.000000000000000,0.000000000000000,35.152425000000001,-80.952003000000005,Shetericca Williams,,ROOKS EARLY EDUCATION LLC,
152,M,97.159999999999997,A,"13755 STEELE CREEK RD, CHARLOTTE, NC, 28278",PointAddress,,,,13755 STEELE CREEK RD,CHARLOTTE,NC,Mecklenburg,60003938,OAKCREST PREPARATORY ACADEMY,,,,,,,,NC,,13755 STEELE CREEK ROAD,CHARLOTTE,NC,28273,(704) 910-6043,(844) 548-8882,Center,Independent,DNWATSON,0.000000000000000,One Star Center License,31-Aug-23 00:00:00,HR@Oakcrestprep.com,246.000000000000000,0.000000000000000,0.000000000000000,35.106335999999999,-80.988061500000001,Sarah Neal,,"DOTT ENTERPRISES, INC.",
153,M,97.609999999999999,A,"9540 JOHN RUSSELL RD, CHARLOTTE, NC, 28215",PointAddress,,,,9540 JOHN RUSSELL RD,CHARLOTTE,NC,Mecklenburg,60003960,IT TAKES A VILLAGE CHILD CARE CENTER,,,,,,,,NC,,9540 JOHN RUSSELL ROAD,CHARLOTTE,NC,28215,(980) 348-5409,,Family CC Home,Independent,RKWASHIN,0.000000000000000,Three Star Family CC Home License,11-Jan-24 00:00:00,mustardvillage@aim.com,8.000000000000000,5.000000000000000,0.000000000000000,35.276895000000003,-80.712517500000004,ROBERTA INGRAM,,"INGRAM, ROBERTA",
154,M,97.840000000000003,A,"13210 SOUTH POINT BV, CHARLOTTE, NC, 28273",PointAddress,,,,13210 SOUTH POINT BV,CHARLOTTE,NC,Mecklenburg,60004095,SMART KIDS CHILD DEVELOPMENT CENTER #9,60003912,,,,,1014 MAXWELL MILL ROAD,FORT MILL,SC,29708,13210 SOUTH POINT BOULEVARD,CHARLOTTE,NC,28273,(980) 236-8378,,Center,Independent,DNWATSON,0.000000000000000,Five Star Center License,10-Dec-21 00:00:00,autumn.gaddy@smartkidscdc.com,160.000000000000000,0.000000000000000,0.000000000000000,35.115128999999996,-80.960472000000010,Julia Stewart,,LJ SCHOOLS (CAROLINA) INC.,
155,M,97.379999999999995,A,"225 LAMBETH DR, CHARLOTTE, NC, 28213",PointAddress,,,,225 LAMBETH DR,CHARLOTTE,NC,Mecklenburg,60004104,SMART KIDS CHILD DEVELOPMENT CENTER #1,60004099,60000249,,,,1014 MAXWELL MILL ROAD,FORT MILL,SC,29708,225 LAMBETH DRIVE,CHARLOTTE,NC,28213,(704) 596-4946,,Center,Independent,SDPALMER,0.000000000000000,Five Star Center License,27-Jan-22 00:00:00,Latoya@smartkidscdc.com,229.000000000000000,229.000000000000000,0.000000000000000,35.259867000000000,-80.781750000000002,"English, Tamika",,LJ SCHOOLS (CAROLINA) INC.,
156,M,97.180000000000007,A,"2701 ASHLEY RD, CHARLOTTE, NC, 28208",PointAddress,,,,2701 ASHLEY RD,CHARLOTTE,NC,Mecklenburg,60004033,TENDER LOVE & CARE CHILD DEVELOPMENT CENTER,6055655,60003788,,,,7217 CHAPPARALL LANE,CHARLOTTE,NC,28215,2701 ASHLEY RD,CHARLOTTE,NC,28208,(980) 298-6677,,Center,Independent,LSBERRY,0.000000000000000,Five Star Center License,22-Feb-22 00:00:00,tlccdc123@gmail.com,41.000000000000000,41.000000000000000,0.000000000000000,35.227161000000002,-80.890528500000002,ATOYA WILSON,,"TENDER LOVE & CARE CHILD DEVELOPMENT CENTER, LLC",
